time,fCnt,spreading_factor,rssi,snr,crc_status,latitude,longitude,temperature,device_address,anomaly,time_difference,frame_counter_diff,rssi_mean5,snr_mean5,crc_error,cluster,rule_timedif_cluster,time_diff_device,rule_time,time_thresh_device,sf_shift,rule_crc,rule_rssi,rule_snr,rule_fcnt,rule_orphan,rule_sf_change,rule_flag
2025-01-29 16:04:57.665000+00:00,32717,12,-94,-20.0,1,47.31209,11.38363,4.9,007bdca8,0,0.0,0.0,-94.0,-20.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:57.665000+00:00,32717,12,-100,-23.0,1,47.27036,11.42637,4.9,007bdca8,0,0.0,0.0,-98.66666666666667,-19.333333333333332,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:07.112000+00:00,4490,12,-101,-19.0,1,47.28939,11.42762,6.23,006c250f,0,69.447,0.0,-101.0,-19.0,False,0,False,0.0,False,0.0,,False,False,False,False,True,True,True
2025-01-29 16:03:23.675000+00:00,4635,9,-111,3.0,1,47.26268,11.39664,12.200000000000001,00ffb6d1,0,-163.437,0.0,-111.0,3.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:05:23.131000+00:00,4534,12,-113,-8.0,1,47.27288,11.38601,6.4,00faf0d1,0,119.456,0.0,-113.0,-8.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:05:23.131000+00:00,4534,12,-115,-21.0,1,47.2722,11.42808,6.4,00faf0d1,0,0.0,0.0,-114.0,-14.5,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 15:59:12.678000+00:00,3993,12,-111,-18.0,1,47.26451,11.33,11.98,00aa07bf,0,-370.453,0.0,-111.0,-18.0,False,0,False,0.0,False,0.0,,False,False,False,False,True,True,True
2025-01-29 16:07:05.255000+00:00,4596,10,-96,-9.0,1,47.3121,11.38364,7.6000000000000005,00c5a0ae,0,472.577,0.0,-96.0,-9.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:40.055000+00:00,4599,10,-98,-14.0,1,47.31209,11.38366,5.5,0101d9fc,0,-505.2,0.0,-98.0,-14.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:53.861000+00:00,599,12,-114,-19.0,1,47.25001,11.36924,2.6,0102b584,0,13.806,0.0,-114.0,-19.0,False,0,False,0.0,False,0.0,,False,False,False,False,True,True,True
2025-01-29 16:04:00.158000+00:00,3895,10,-115,-11.0,1,47.26267,11.39664,5.51,00e5e76a,0,306.297,0.0,-115.0,-11.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:47.746000+00:00,4454,12,-116,-17.0,1,47.28614,11.39895,5.7,012a9011,0,47.588,0.0,-116.0,-17.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:06:40.899000+00:00,1367,12,-115,-20.0,1,47.25115,11.40516,6.43,000d415e,0,113.153,0.0,-115.0,-20.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:14.970000+00:00,4532,11,-114,-13.0,1,47.27714,11.42717,9.27,0121a346,0,-505.929,0.0,-114.0,-13.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:57:41.596000+00:00,4106,9,-105,-13.0,1,47.25933,11.3802,5.59,00a001bc,0,-33.374,0.0,-105.0,-13.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:18.976000+00:00,4560,12,-109,-18.0,1,47.26406,11.36172,,013ce5c0,0,157.38,0.0,-109.0,-18.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:29.012000+00:00,3751,12,-114,-3.0,1,47.28613,11.39893,5.0,002293b1,0,190.036,0.0,-114.0,-3.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:29.012000+00:00,3751,12,-115,-22.0,1,47.27221,11.42808,5.0,002293b1,0,0.0,0.0,-113.0,-15.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:29.012000+00:00,3751,12,-116,-21.0,1,47.28613,11.39893,5.0,002293b1,0,0.0,0.0,-105.8,-19.2,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:29.012000+00:00,3751,12,-114,-23.0,1,47.28231,11.42353,5.0,002293b1,0,0.0,0.0,-105.4,-17.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:07.878000+00:00,4530,12,-112,-23.0,1,47.27926,11.4171,,01dc1e38,0,-141.134,0.0,-112.0,-23.0,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:01:07.878000+00:00,4530,12,-108,-22.0,1,47.28614,11.39893,,01dc1e38,0,0.0,0.0,-112.33333333333333,-19.333333333333332,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:07.878000+00:00,4530,12,-114,-21.0,1,47.28201,11.42095,,01dc1e38,0,0.0,0.0,-112.8,-19.4,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:07.996023+00:00,4509,11,-117,-17.5,1,47.27221,11.42809,5.58,01512530,0,180.118023,0.0,-117.0,-17.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:07.996023+00:00,4509,11,-72,-21.0,1,47.20887,11.46159,5.58,01512530,0,0.0,0.0,-94.5,-19.25,False,0,False,0.0,False,0.0,11.0,False,False,True,False,False,False,True
2025-01-29 16:04:07.996023+00:00,4509,11,-116,-21.0,1,47.28613,11.39893,5.58,01512530,0,0.0,0.0,-105.6,-15.3,False,0,False,0.0,False,0.0,11.0,False,False,True,False,False,False,True
2025-01-29 16:03:17.177000+00:00,4701,10,-115,-6.0,1,47.23871,11.44859,3.5300000000000002,010f0ff5,0,-50.819023,0.0,-115.0,-6.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:53.666000+00:00,4771,12,-115,-12.0,1,47.2645,11.33,1.62,0035c117,0,-263.511,0.0,-115.0,-12.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:53.666000+00:00,4771,12,-109,-21.0,1,47.26406,11.36172,1.62,0035c117,0,0.0,0.0,-113.0,-17.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:00.065000+00:00,4919,12,-113,-13.0,1,47.27288,11.38602,4.07,006bd2ea,0,66.399,0.0,-113.0,-13.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:00.065000+00:00,4919,12,-111,-24.0,1,47.26976,11.39545,4.07,006bd2ea,0,0.0,0.0,-112.0,-19.0,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:27.410000+00:00,4631,10,-118,-16.5,1,47.27382,11.39393,5.8,01b2d660,0,147.345,0.0,-118.0,-16.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:01:48.814000+00:00,4546,11,-111,-11.5,1,47.25933,11.3802,3.67,00bc9706,0,-38.596,0.0,-111.0,-11.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:32.729000+00:00,1057,12,-114,-8.0,1,47.27289,11.38603,4.7700000000000005,00178f66,0,-76.085,0.0,-114.0,-8.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:02:27.265000+00:00,4420,12,-114,-16.0,1,47.27289,11.38602,4.3500000000000005,0048303b,0,114.536,0.0,-114.0,-16.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:02:27.265000+00:00,4420,12,-108,-23.0,1,47.26269,11.39666,4.3500000000000005,0048303b,0,0.0,0.0,-111.0,-19.5,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:43.951000+00:00,3888,12,-112,-13.0,1,47.28933,11.42758,11.950000000000001,0063e409,0,76.686,0.0,-112.0,-13.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:43.951000+00:00,3888,12,-119,-20.8,1,47.26267,11.39664,11.950000000000001,0063e409,0,0.0,0.0,-115.5,-16.9,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:43.951000+00:00,3888,12,-115,-21.0,1,47.28204,11.42092,11.950000000000001,0063e409,0,0.0,0.0,-115.25,-18.7,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:43.951000+00:00,3888,12,-112,-24.0,1,47.28231,11.42353,11.950000000000001,0063e409,0,0.0,0.0,-113.0,-20.2,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:43.951000+00:00,3888,12,-70,-24.0,1,47.20887,11.46159,11.950000000000001,0063e409,0,0.0,0.0,-104.0,-20.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:41.324000+00:00,3713,12,-110,-19.0,1,47.26316,11.4312,5.17,00bebc81,0,-2.627,0.0,-110.0,-19.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:41.324000+00:00,3713,12,-109,-22.0,1,47.26316,11.4312,5.17,00bebc81,0,0.0,0.0,-109.5,-20.5,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:41.324000+00:00,3713,12,-110,-22.0,1,47.27221,11.42809,5.17,00bebc81,0,0.0,0.0,-112.4,-15.7,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:56.744000+00:00,3811,12,-115,-19.0,1,47.25113,11.40513,4.08,01594a44,0,195.42,0.0,-115.0,-19.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:06:56.744000+00:00,3811,12,-110,-24.0,1,47.27879,11.40188,4.08,01594a44,0,0.0,0.0,-113.0,-15.98,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:56.744000+00:00,3811,12,-111,-21.0,1,47.27879,11.40188,4.08,01594a44,0,0.0,0.0,-111.8,-17.74,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:06:56.744000+00:00,3811,12,-93,-24.0,1,47.26266,11.39664,4.08,01594a44,0,0.0,0.0,-109.2,-20.139999999999997,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:13.466000+00:00,3907,12,-111,-19.0,1,47.25001,11.36923,11.0,015142d0,0,-523.278,0.0,-111.0,-19.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:13.466000+00:00,3907,12,-97,-21.0,1,47.25684,11.35289,11.0,015142d0,0,0.0,0.0,-104.0,-20.0,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:28.087000+00:00,3842,12,-111,-11.0,1,47.28934,11.42762,5.67,00af87a7,0,254.621,0.0,-111.0,-11.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:19.427000+00:00,3862,12,-114,-15.0,1,47.2738,11.39391,6.97,00ca036b,0,111.34,0.0,-114.0,-15.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:19.427000+00:00,3862,12,-115,-22.0,1,47.25118,11.40524,6.97,00ca036b,0,0.0,0.0,-114.5,-18.5,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:19.427000+00:00,3862,12,-110,-24.0,1,47.2788,11.40189,6.97,00ca036b,0,0.0,0.0,-112.5,-19.75,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:19.427000+00:00,3862,12,-115,-23.0,1,47.2738,11.39391,6.97,00ca036b,0,0.0,0.0,-113.8,-20.44,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-114,-14.0,1,47.26976,11.39545,6.37,01ea74e1,0,-93.534,0.0,-114.0,-14.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:02:45.893000+00:00,4155,12,-115,-21.0,1,47.27715,11.42716,6.37,01ea74e1,0,0.0,0.0,-110.8,-14.4,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-113,-21.0,1,47.2729,11.38603,6.37,01ea74e1,0,0.0,0.0,-113.6,-16.0,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-96,-22.0,1,47.3121,11.38364,6.37,01ea74e1,0,0.0,0.0,-109.8,-16.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-115,-22.0,1,47.2729,11.38603,6.37,01ea74e1,0,0.0,0.0,-109.8,-19.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-112,-23.0,1,47.26268,11.39664,6.37,01ea74e1,0,0.0,0.0,-110.2,-21.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-114,-21.0,1,47.27715,11.42716,6.37,01ea74e1,0,0.0,0.0,-110.0,-21.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-112,-23.0,1,47.26976,11.39545,6.37,01ea74e1,0,0.0,0.0,-109.8,-22.2,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-115,-21.0,1,47.23871,11.44859,6.37,01ea74e1,0,0.0,0.0,-114.0,-17.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:02:45.893000+00:00,4155,12,-73,-20.5,1,47.20887,11.46159,6.37,01ea74e1,0,0.0,0.0,-104.8,-17.9,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:54.059000+00:00,4127,12,-99,-19.0,1,47.26267,11.39664,4.55,01e02ee2,0,68.166,0.0,-99.0,-19.0,False,0,False,0.0,False,0.0,,False,False,False,False,True,True,True
2025-01-29 16:05:40.680000+00:00,4156,12,-114,-22.0,1,47.23872,11.44857,15.15,0167ad47,0,106.621,0.0,-114.0,-22.0,False,0,False,0.0,False,0.0,,False,False,True,False,True,True,True
2025-01-29 16:04:29.490000+00:00,4305,10,-113,-2.0,1,47.26266,11.39665,5.99,0093c6a2,0,-71.19,0.0,-113.0,-2.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:01.366000+00:00,3978,11,-111,-15.5,1,47.27877,11.40188,5.86,00f3c542,0,-388.124,0.0,-111.0,-15.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:10.704000+00:00,4297,12,-115,-12.0,1,47.27381,11.39388,6.140000000000001,019db679,0,129.338,0.0,-115.0,-12.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:58.159000+00:00,3709,12,-118,-9.5,1,47.26267,11.39667,4.82,0103f696,0,47.455,0.0,-118.0,-9.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:05:29.388707+00:00,3718,12,-83,-15.0,1,47.20887,11.46159,4.44,007d8158,0,271.229707,0.0,-83.0,-15.0,False,0,False,0.0,False,0.0,,False,False,False,False,True,True,True
2025-01-29 15:58:10.865000+00:00,4208,10,-111,-4.0,1,47.26267,11.39666,,011b4ef3,0,-438.523707,0.0,-111.0,-4.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:18.435000+00:00,3906,12,-118,-15.8,1,47.28933,11.42762,4.8100000000000005,0144470e,0,367.57,0.0,-118.0,-15.8,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:18.435000+00:00,3906,12,-91,-24.0,1,47.31209,11.38364,4.8100000000000005,0144470e,0,0.0,0.0,-104.5,-19.9,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:18.435000+00:00,3906,12,-110,-23.0,1,47.27926,11.4171,4.8100000000000005,0144470e,0,0.0,0.0,-106.2,-16.759999999999998,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:04:18.435000+00:00,3906,12,-113,-22.0,1,47.28229,11.42353,4.8100000000000005,0144470e,0,0.0,0.0,-109.2,-15.4,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:36.607000+00:00,3732,12,-110,-21.0,1,47.27223,11.42806,5.0,0129c049,0,-221.828,0.0,-110.0,-21.0,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:01:17.422000+00:00,4078,12,-115,-13.0,1,47.23871,11.44858,,00173597,0,40.815,0.0,-115.0,-13.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:01:17.422000+00:00,4078,12,-113,-20.2,1,47.28201,11.42095,,00173597,0,0.0,0.0,-114.0,-16.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 15:58:21.473000+00:00,3895,11,-112,,1,47.27232,11.44625,11.92,019430d1,0,-175.949,0.0,-112.0,,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:59:18.184000+00:00,3217,12,-104,-24.0,1,47.28933,11.42768,4.7,00a6308d,0,56.711,0.0,-104.0,-24.0,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:04:50.463000+00:00,3757,9,-78,15.0,1,47.23072,11.41641,15.07,014761cc,0,332.279,0.0,-78.0,15.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:01.243000+00:00,3893,9,-103,11.0,1,47.23072,11.41645,7.13,00a47fd0,0,-289.22,0.0,-103.0,11.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:59:58.777599013+00:00,4051,12,-115,-14.0,1,47.25933,11.3802,5.03,01113766,0,-2.465400987,0.0,-115.0,-14.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:59:58.777599013+00:00,4051,12,-114,-23.0,1,47.25933,11.3802,5.03,01113766,0,0.0,0.0,-114.5,-18.5,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:45.437000+00:00,4054,12,-110,-11.0,1,47.25933,11.3802,7.0600000000000005,0144ced5,0,226.659400987,0.0,-110.0,-11.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:06:12.913000+00:00,4509,10,-113,-6.0,1,47.26265,11.39663,5.05,00071060,0,147.476,0.0,-113.0,-6.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:01:15.988000+00:00,513,12,-112,-18.5,1,47.2893,11.42768,6.36,00eedb30,0,-296.925,0.0,-112.0,-18.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:36.365085924+00:00,794,12,-113,-11.0,1,47.25933,11.3802,4.65,00b4b5aa,0,200.377085924,0.0,-113.0,-11.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:18.371000+00:00,802,12,-115,-17.0,1,47.27381,11.39388,,0198f234,0,-257.994085924,0.0,-115.0,-17.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:42.743263575+00:00,563,12,-104,0.8,1,47.26758540609636,11.393455309296284,8.35,00516b51,0,264.372263575,0.0,-104.0,0.8,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:59:13.413000+00:00,985,9,-102,8.0,1,47.26267,11.39665,6.21,012b7c7f,0,-329.330263575,0.0,-102.0,8.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:15.370000+00:00,1618,10,-97,-11.0,1,47.31209,11.38364,6.2700000000000005,007ae93f,0,241.957,0.0,-97.0,-11.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:05:16.456000+00:00,2354,12,-115,-9.0,1,47.27009,11.41087,4.78,00c125e3,0,121.086,0.0,-115.0,-9.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:17.426000+00:00,2345,9,-114,-10.0,1,47.27221,11.42808,6.1000000000000005,0186f0c2,0,-119.03,0.0,-114.0,-10.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2024-11-16 17:31:42.079000+00:00,225,12,-105,-23.0,1,47.26948,11.35559,5.61,01d8cd0f,0,-6388295.347,0.0,-105.0,-23.0,False,2,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:02:43.988000+00:00,129,12,-111,-15.0,1,47.25002,11.36923,5.5200000000000005,017ff415,0,6388261.909,0.0,-111.0,-15.0,False,1,True,0.0,True,0.0,,False,False,False,False,False,True,True
2025-01-29 16:00:23.311000+00:00,241,12,-112,-23.0,1,47.2823,11.42354,8.93,005adcdc,0,-140.677,0.0,-112.0,-23.0,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:00:23.311000+00:00,241,12,-112,-21.0,1,47.26315,11.43119,8.93,005adcdc,0,0.0,0.0,-112.75,-18.0,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:49.663000+00:00,239,12,-112,-20.0,1,47.27223,11.42807,5.49,01f27cf5,0,26.352,0.0,-112.0,-20.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:04:01.364000+00:00,364,12,-120,-21.2,1,47.23871,11.44858,2.89,014db787,0,191.701,0.0,-120.0,-21.2,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:04:01.364000+00:00,364,12,-115,-23.0,1,47.23871,11.44858,2.89,014db787,0,0.0,0.0,-117.5,-22.1,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:58.615000+00:00,1098,12,-114,-21.0,1,47.27005,11.41086,7.72,00c54d77,0,-182.749,0.0,-114.0,-21.0,False,0,False,0.0,False,0.0,,False,False,True,False,False,True,True
2025-01-29 16:00:58.615000+00:00,1098,12,-108,-21.0,1,47.23871,11.44858,7.72,00c54d77,0,0.0,0.0,-112.0,-19.5,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:00:58.615000+00:00,1098,12,-113,-21.0,1,47.27926,11.4171,7.72,00c54d77,0,0.0,0.0,-112.8,-17.0,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2024-11-16 17:31:41.491000+00:00,213,12,-118,-16.8,1,47.26406,11.36172,5.23,017bf924,0,-6388157.124,0.0,-118.0,-16.8,False,2,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 15:58:05.981000+00:00,1212,10,-113,-18.0,1,47.23872,11.44857,4.88,005d3add,0,6387984.49,0.0,-113.0,-18.0,False,1,True,0.0,True,0.0,,False,False,False,False,True,True,True
2025-01-29 16:03:55.212000+00:00,3276,12,-111,-17.0,1,47.28231,11.42353,,00201a93,0,349.231,0.0,-111.0,-17.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:03:55.212000+00:00,3276,12,-115,-23.0,1,47.27234,11.44622,,00201a93,0,0.0,0.0,-112.2,-9.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:55.212000+00:00,3276,12,-112,-22.0,1,47.26976,11.39545,,00201a93,0,0.0,0.0,-112.4,-12.559999999999999,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:55.212000+00:00,3276,12,-103,-23.0,1,47.269620217363624,11.407542228698732,,00201a93,0,0.0,0.0,-109.4,-13.25,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:55.212000+00:00,3276,12,-113,-21.0,1,47.25002,11.36923,,00201a93,0,0.0,0.0,-110.2,-17.04,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:55.212000+00:00,3276,12,-111,-20.8,1,47.26406,11.36172,,00201a93,0,0.0,0.0,-109.0,-10.559999999999999,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:55.212000+00:00,3276,12,-107,-22.0,1,47.27036,11.42637,,00201a93,0,0.0,0.0,-111.4,-14.76,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:03:57.413756288+00:00,3246,12,-101,-6.5,1,47.26758540609636,11.393455309296284,,0069c935,0,2.201756288,0.0,-101.0,-6.5,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:01:30.256000+00:00,3237,12,-114,-17.0,1,47.25933,11.3802,,012c4b90,0,-147.157756288,0.0,-114.0,-17.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
2025-01-29 16:01:30.256000+00:00,3237,12,-111,-22.0,1,47.27223,11.42808,,012c4b90,0,0.0,0.0,-113.6,-12.76,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-114,-24.0,1,47.27716,11.42716,,012c4b90,0,0.0,0.0,-112.8,-14.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-114,-22.0,1,47.25933,11.3802,,012c4b90,0,0.0,0.0,-112.6,-15.8,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-111,-22.0,1,47.27877,11.40187,,012c4b90,0,0.0,0.0,-112.4,-19.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-108,-21.0,1,47.27167314984904,11.404945437144145,,012c4b90,0,0.0,0.0,-111.8,-19.4,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-118,-20.5,1,47.25001,11.36922,,012c4b90,0,0.0,0.0,-112.2,-16.14,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-117,-20.2,1,47.27223,11.42808,,012c4b90,0,0.0,0.0,-112.2,-13.580000000000002,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-117,-20.2,1,47.2893,11.42768,,012c4b90,0,0.0,0.0,-112.4,-14.38,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-111,-24.0,1,47.2823,11.42355,,012c4b90,0,0.0,0.0,-112.8,-14.6,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:30.256000+00:00,3237,12,-112,-24.0,1,47.2893,11.42768,,012c4b90,0,0.0,0.0,-104.0,-14.35,False,0,False,0.0,False,0.0,12.0,False,False,True,False,False,False,True
2025-01-29 16:01:22.642000+00:00,130509,7,-85,15.0,1,47.27877,11.40187,,01fcafa1,0,-7.614,0.0,-85.0,15.0,False,0,False,0.0,False,0.0,,False,False,False,False,False,True,True
